step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
461,DEBIT,12790.654239725849,C8957870,184564.9929196743,171774.33867994844,C4728704,51546.61561182936,64337.269851555204,0,0
732,CASH_IN,5947.806347997008,C5890521,47383.023793341825,41435.21744534482,M6648400,45598.836042508825,51546.64239050583,0,0
558,CASH_OUT,30610.80850442086,C8356089,107920.94700266517,77310.13849824431,C5823408,1800.1411727499583,32410.949677170818,0,0
547,CASH_OUT,15850.336577011105,C5719902,31785.510034080544,15935.173457069439,C3472843,156196.4273748145,172046.7639518256,0,0
253,CASH_IN,17483.64375681081,C7022156,99399.93978551385,81916.29602870304,C6371271,169424.24523294356,186907.88898975437,0,0
390,CASH_OUT,76099.85490785631,C4736029,18022.824149900218,0.0,M9331583,153656.51992568324,229756.37483353954,0,0
594,PAYMENT,1682.2232873929343,C1846454,188345.61399009483,186663.3907027019,C9339487,14880.411545698147,16562.63483309108,0,0
256,CASH_IN,55825.2315609699,C3761418,127611.2916565231,71786.0600955532,M9913610,152444.3254339732,208269.5569949431,0,0
709,PAYMENT,38008.191921287136,C6908108,170843.34834273544,132835.1564214483,M2293041,9153.490630053862,47161.682551341,0,0
450,CASH_OUT,50704.344990863865,C3639986,199659.03483638127,148954.6898455174,M8684504,21118.61314127823,71822.9581321421,0,0
10,CASH_IN,56326.74069773883,C8937175,36533.19894107565,0.0,C7944940,88095.07458653345,144421.81528427228,0,0
242,CASH_OUT,31405.432676282093,C6240888,138828.68299192973,107423.25031564763,C3211464,95229.40178496801,126634.83446125011,0,0
251,CASH_IN,29581.3751324101,C3654589,177397.2587013716,147815.88356896152,M3694322,163223.72732373927,192805.10245614935,0,0
5,CASH_OUT,73366.84474855708,C4344181,115187.63348235801,41820.78873380093,M7659942,135905.37840818212,209272.2231567392,0,0
119,PAYMENT,87140.5711133036,C8632034,127939.27567331221,40798.70456000861,C3579952,30664.035726243255,117804.60683954685,0,0
374,PAYMENT,19338.905082606936,C6288210,81534.21790342747,62195.31282082054,C3376807,45229.356645760265,64568.2617283672,0,0
65,CASH_OUT,9852.11417746138,C2827916,134952.1667433028,125100.05256584143,M7870332,57135.03765173735,66987.15182919873,0,0
146,CASH_IN,89789.80105856339,C1714564,79115.58293922475,0.0,C1238274,24734.527490971668,114524.32854953506,0,0
224,DEBIT,35054.556818375124,C8694379,95323.92763028968,60269.37081191455,C3174719,57528.97727184614,92583.53409022126,0,0
239,PAYMENT,55176.60732721513,C4334055,20582.348524564975,0.0,M2442970,145719.63110794662,200896.23843516177,0,0
177,PAYMENT,36018.36013754835,C2162108,1561.6800360763295,0.0,C4344742,48280.2940214566,84298.65415900495,0,0
282,DEBIT,12667.653400970526,C1424452,11030.22482778937,0.0,M6158122,167071.9294120773,179739.58281304783,0,0
63,CASH_OUT,58974.23133027803,C7358236,38504.32818752034,0.0,C2133303,93903.39902504157,152877.6303553196,0,0
217,CASH_IN,52561.571091786005,C4015989,91320.76391901307,38759.19282722707,M6615780,64587.15224887776,117148.72334066377,0,0
689,CASH_OUT,20379.0565632006,C6443157,4198.814170290777,0.0,M1477900,82483.62090977462,102862.67747297522,0,0
461,TRANSFER,45241.717560762554,C7735618,31187.3278308465,0.0,C7584746,141899.34811869828,187141.06567946082,0,0
610,PAYMENT,79715.05565116301,C8657509,156288.9207768877,76573.8651257247,C5786852,103358.54064919805,183073.59630036107,0,0
105,TRANSFER,59083.56770047834,C9045998,152433.3116524094,93349.74395193107,M4627164,1455.7327950116105,60539.30049548995,0,0
99,PAYMENT,9782.040973992785,C6900173,157946.05833509998,148164.0173611072,M4230794,184464.76931701502,194246.8102910078,0,0
511,PAYMENT,54847.34757319059,C7980330,184308.18863935478,129460.84106616418,M3316722,13199.200600370343,68046.54817356094,0,0
385,TRANSFER,70303.55609902972,C5447434,23814.20014690383,0.0,C7685873,187724.26976287714,258027.82586190687,0,0
405,TRANSFER,79291.07023749706,C3335560,32627.975245576592,0.0,C5950857,5630.564724010934,84921.634961508,0,0
518,CASH_OUT,62948.84610556325,C6273724,66710.72292026288,3761.87681469963,C2832572,154195.8669914897,217144.71309705294,0,0
476,TRANSFER,15350.550637624296,C1376645,183028.23979618194,167677.68915855765,C1469303,106934.94163665765,122285.49227428195,0,0
709,CASH_OUT,71046.30933235705,C1432911,155095.548601189,84049.23926883194,C3035936,101145.23612082121,172191.54545317826,1,0
645,CASH_OUT,67766.45042354349,C7333966,64824.254466463935,0.0,C1855056,14555.700508800906,82322.15093234439,0,0
437,CASH_OUT,2540.245605769259,C2480929,17527.163556546977,14986.917950777719,C1041456,47749.00206758326,50289.24767335252,0,0
23,PAYMENT,41233.59199226529,C4258832,123276.00522976683,82042.41323750155,C7562264,155509.4634130384,196743.0554053037,0,0
565,PAYMENT,33361.72967154109,C7244994,51363.83316113047,18002.103489589375,C3542902,178251.96598449882,211613.69565603993,0,0
677,TRANSFER,66974.26521893898,C2777346,106230.51319371062,39256.24797477164,M3203381,105823.7362105959,172798.00142953487,0,0
714,PAYMENT,21691.96764986098,C4971792,188360.6719201954,166668.70427033442,M5860378,70668.67927251908,92360.64692238005,0,0
458,TRANSFER,59128.10510512842,C4837878,114523.44906286689,55395.34395773846,M5835528,11988.641612842166,71116.74671797059,0,0
83,PAYMENT,91329.27558523582,C6588592,184766.88728467282,93437.611699437,C8293646,136435.70521326808,227764.9807985039,0,0
145,CASH_IN,79800.45698363992,C9125171,78607.75719897509,0.0,M5900367,55689.322137256524,135489.77912089645,0,0
85,CASH_IN,92153.62784803138,C4569829,126670.26745775413,34516.639609722755,M7641164,11002.74299842936,103156.37084646073,0,0
78,TRANSFER,97852.74609657573,C8405246,178777.99478939283,80925.2486928171,C6365064,133170.34581972443,231023.09191630018,1,0
457,PAYMENT,1165.9456879156603,C4091200,117597.46232182768,116431.51663391202,C9949160,97143.95870675167,98309.90439466733,0,0
1,PAYMENT,62311.853510110006,C4714886,122979.73540542084,60667.881895310835,C1349001,2392.4299403447867,64704.28345045479,0,0
51,CASH_OUT,41342.655836114754,C3880729,143261.5964162449,101918.94058013015,M3866548,22184.807821269413,63527.46365738417,0,0
685,DEBIT,85999.46358447867,C6290990,176421.5514376506,90422.08785317194,C3557359,139840.38584918884,225839.8494336675,0,0
717,TRANSFER,25256.28873071226,C5334965,17636.012248170595,0.0,M6191375,12734.266613157708,37990.555343869964,0,0
446,DEBIT,98104.84596259611,C3115229,67371.87643521737,0.0,M6593489,173192.61296859806,271297.45893119415,0,0
449,DEBIT,61409.426157420356,C8142762,79536.94521612076,18127.519058700404,M3661234,62265.25548398653,123674.68164140689,0,0
488,TRANSFER,79374.38648266021,C9635405,181941.93307783554,102567.54659517533,C4699253,17733.294087284925,97107.68056994514,0,0
34,PAYMENT,8651.395326994556,C8611930,191201.5849032403,182550.18957624573,M4259470,151951.4756336131,160602.87096060766,1,0
348,TRANSFER,18427.442687410618,C3890632,24076.09293302495,5648.650245614332,C8143182,104885.44689060476,123312.88957801537,0,0
95,DEBIT,75864.5269361169,C4089675,23821.535957756158,0.0,C3592650,61328.00647585952,137192.53341197642,0,0
72,PAYMENT,2296.4535517284285,C3507913,186972.35885047246,184675.90529874404,M8539111,81219.6683338536,83516.12188558202,0,0
551,CASH_IN,81706.1107907889,C5146181,59154.38027651854,0.0,M9402025,4282.479120965177,85988.58991175407,0,0
154,TRANSFER,1493.506967321954,C9483057,48362.883807430546,46869.37684010859,M2980285,132539.7075078858,134033.21447520773,0,0
250,TRANSFER,65746.1720222212,C7860961,7124.573150819735,0.0,C9444051,73154.7377926889,138900.9098149101,0,0
674,PAYMENT,36572.88263115741,C5188851,55119.18695412981,18546.3043229724,M1215189,142807.51394562595,179380.39657678336,0,0
438,CASH_IN,61188.33578664799,C5359122,138705.28544519766,77516.94965854967,M7214447,125634.22919050943,186822.56497715742,0,0
118,CASH_IN,69633.53755821245,C5308368,85207.23254791234,15573.694989699885,M9386815,130250.83718194759,199884.37474016004,0,0
306,PAYMENT,34313.274396711786,C4943183,103374.07033035204,69060.79593364026,C8387151,158578.54220088647,192891.81659759826,0,0
268,CASH_OUT,10885.448566272471,C5813979,183459.11932297706,172573.67075670458,M9160132,126231.61567525021,137117.0642415227,0,0
54,TRANSFER,7057.622188051738,C3781268,22937.956534263292,15880.334346211555,M9077504,83745.18584837849,90802.80803643023,0,0
236,TRANSFER,58934.70865399853,C7223559,14248.143048519802,0.0,M7818514,77985.51234692712,136920.22100092564,0,0
389,DEBIT,52113.469838037745,C6952521,170386.14982477884,118272.6799867411,C2242185,23916.421352971163,76029.89119100891,0,0
734,PAYMENT,74245.88081120113,C9475336,154971.15948614132,80725.27867494019,M2348668,155888.68263124835,230134.5634424495,0,0
401,DEBIT,51022.57744939332,C6421211,52746.8373890065,1724.2599396131773,C1113612,152221.68835092435,203244.26580031766,0,0
624,DEBIT,42302.334424084824,C6917079,64846.825274816576,22544.490850731752,M1443318,49259.673417104685,91562.00784118951,1,0
303,CASH_IN,39868.90910579946,C2154272,62055.567155132056,22186.658049332596,C7003223,172536.38253962892,212405.29164542837,0,0
207,TRANSFER,2742.04556950698,C8332419,129561.75960438226,126819.71403487527,C2707542,117800.65155812565,120542.69712763264,0,0
229,DEBIT,33622.16444949605,C1273591,12242.301397795874,0.0,C1604502,95737.36847891346,129359.5329284095,0,0
578,CASH_IN,97604.41373669697,C6360834,97880.31705274538,275.9033160484105,M6362606,3499.2603250991738,101103.67406179613,1,0
75,PAYMENT,87368.20206508617,C3183721,26774.59382254903,0.0,M5489473,76548.23717286326,163916.43923794944,0,0
435,DEBIT,33004.86889671835,C1237963,163947.7081852495,130942.83928853116,M5244677,128134.15364713261,161139.02254385097,0,0
103,TRANSFER,58820.76096613058,C5028054,76132.60086199305,17311.839895862468,C9384907,17949.567537676692,76770.32850380728,0,0
422,DEBIT,84744.94487899584,C7985012,105514.43864389184,20769.493764896004,C1146083,91913.46177750966,176658.40665650548,0,0
704,PAYMENT,44183.30624133186,C5944681,5863.521755757195,0.0,M1884315,198687.19027231922,242870.49651365107,0,0
738,DEBIT,1893.990588640081,C6266440,11652.862708210465,9758.872119570384,C9288790,143307.7274418135,145201.71803045357,0,0
306,TRANSFER,7543.595135682143,C2838042,135010.96614669322,127467.37101101107,M6301146,109374.17750032087,116917.77263600302,0,0
98,CASH_IN,51088.23286273579,C9916311,153354.1090282664,102265.8761655306,C6360727,106606.57698781532,157694.80985055113,0,0
335,TRANSFER,96946.99363002025,C6559011,142007.11692044028,45060.12329042003,M8307661,8753.016451638885,105700.01008165914,1,0
435,CASH_IN,69351.63326766489,C6757662,147403.72729157205,78052.09402390716,M9901813,191462.8874815872,260814.52074925211,0,0
447,CASH_OUT,7184.527524713096,C2765040,20923.970109865797,13739.442585152701,M6168660,185635.5320570086,192820.0595817217,0,0
308,TRANSFER,19017.151491607092,C3380232,138690.16821950822,119673.01672790114,C9667696,136480.9421350893,155498.0936266964,0,0
249,TRANSFER,77155.18200736331,C9166076,36349.51653781873,0.0,C1172236,19802.329936309994,96957.51194367331,0,0
166,PAYMENT,84159.83201962886,C1845377,19603.08637535708,0.0,M4353543,41566.77934988764,125726.6113695165,0,0
481,DEBIT,61807.689160240225,C1605109,151432.1660909682,89624.47693072798,C1946219,36781.90717511705,98589.59633535727,0,0
335,CASH_IN,64477.87464601868,C8766127,177881.22342031295,113403.34877429427,M6428203,103915.69702024377,168393.57166626246,0,0
542,CASH_IN,2930.911293300126,C1147215,143341.98148103175,140411.07018773162,M3034987,41560.77490039711,44491.686193697235,0,0
106,PAYMENT,82870.1729321927,C8490282,161114.69056295068,78244.51763075798,M7720481,139160.11230883966,222030.28524103237,0,0
563,PAYMENT,78848.69329626588,C3189678,198217.63102432317,119368.9377280573,C3860713,109045.97719387781,187894.6704901437,0,0
81,DEBIT,25977.610895924383,C3288421,26951.182281336904,973.5713854125206,C3053398,3531.6354085310973,29509.24630445548,0,0
133,DEBIT,70896.80432455415,C9497973,193030.5104866077,122133.70616205355,C4353212,148811.4474071303,219708.25173168443,0,0
138,TRANSFER,21563.97518185731,C1521291,120239.5610980205,98675.58591616318,C8246134,37765.7473307897,59329.722512647015,0,0
184,CASH_OUT,4128.983089046148,C1298510,162650.6314690041,158521.64837995794,M6550957,164977.02393613537,169106.00702518152,0,0
401,DEBIT,20193.54060477869,C5640475,130033.836317534,109840.29571275532,C9401752,71009.0874245958,91202.6280293745,0,0
330,PAYMENT,17945.02478775452,C1099830,114007.55775706984,96062.53296931532,M5188433,67723.93599632729,85668.9607840818,0,0
508,DEBIT,33841.024873811235,C7071223,140723.79880433757,106882.77393052634,C4575589,2363.467155642107,36204.492029453344,0,0
69,CASH_IN,41903.10476782826,C3906375,64051.73290259656,22148.628134768296,M1366099,197545.79658460343,239448.90135243168,0,0
546,CASH_OUT,50903.03526062102,C2319021,184854.30469838253,133951.2694377615,C4158546,122400.86783437277,173303.9030949938,0,0
53,TRANSFER,47727.71216328198,C6369746,23058.51441115574,0.0,C4182608,84546.03323719813,132273.7454004801,0,0
450,CASH_IN,27140.39313593241,C2152199,63606.236817292425,36465.84368136001,M2895117,19324.28089226781,46464.674028200214,1,0
205,CASH_IN,3014.149790550039,C3588897,6232.470640100662,3218.3208495506233,C8306269,139829.61283020338,142843.7626207534,0,0
126,CASH_OUT,60549.65206149135,C9763576,54264.609529218345,0.0,M9312111,56546.09399838777,117095.74605987912,0,0
43,TRANSFER,39634.9085017507,C8157506,43642.61542828087,4007.706926530169,M4564074,197656.16367510578,237291.07217685648,1,0
111,PAYMENT,29937.348523016215,C6161058,9926.172135726241,0.0,C5352092,190109.4718298646,220046.8203528808,0,0
663,TRANSFER,86707.41017876819,C9197458,98354.81276972442,11647.402590956233,C1758641,147059.33576055773,233766.74593932592,0,0
183,DEBIT,74699.65644903616,C2595164,93727.20837112196,19027.551922085797,M1293441,194214.3860565938,268914.04250562994,0,0
95,CASH_IN,85790.77828240697,C1642313,15549.088779733778,0.0,M7572662,21126.772490752566,106917.55077315954,0,0
374,DEBIT,49548.781191774855,C8539339,52370.106281682834,2821.3250899079794,C2602356,55983.07210730904,105531.85329908389,0,0
520,PAYMENT,13180.03208746507,C9811309,190664.43209327123,177484.40000580615,C5805453,50648.657758235815,63828.68984570089,0,0
360,DEBIT,69652.52146851511,C6360593,22147.324902084063,0.0,M6964617,14402.531691860499,84055.05316037561,0,0
696,TRANSFER,20686.770615723806,C3670111,61003.72977189363,40316.959156169825,C6080844,194445.31959429116,215132.09021001495,0,0
281,DEBIT,44178.84394226251,C3477512,7172.47969093171,0.0,C1594173,11994.817329378771,56173.66127164128,0,0
195,PAYMENT,6593.578815993961,C4952430,29777.44052475335,23183.86170875939,M9988087,171337.78079886592,177931.3596148599,0,0
195,PAYMENT,82548.30940205595,C3741310,139879.42149315792,57331.11209110197,M1047674,153632.28491536784,236180.5943174238,0,0
667,PAYMENT,12681.470040645308,C6370777,73343.30013258777,60661.830091942466,M2653279,75173.41749429189,87854.8875349372,0,0
93,TRANSFER,90319.44095422604,C3866966,90415.31413582411,95.87318159807182,C9693879,3761.472525959797,94080.91348018583,1,0
672,PAYMENT,86436.63716592955,C2907273,31395.67902613123,0.0,M6075765,1219.180996373903,87655.81816230346,1,0
61,CASH_IN,46511.818167480684,C9670202,136428.03457826033,89916.21641077964,C1203265,40798.768138784646,87310.58630626532,0,0
634,PAYMENT,74462.38360996866,C6649396,150304.31961825074,75841.93600828208,M3342517,98775.31600675861,173237.69961672727,0,0
51,DEBIT,61982.56287443351,C3181752,36222.40990334795,0.0,C9788064,91581.99563703027,153564.55851146378,0,0
403,DEBIT,80327.25666954071,C1135513,8998.692723988433,0.0,M5302193,117058.5153129855,197385.77198252623,0,0
5,DEBIT,43237.329568512614,C9499923,16188.226861803701,0.0,C9274176,154391.86193215242,197629.19150066504,0,0
466,TRANSFER,78602.26757601056,C5082564,131409.15144060354,52806.88386459298,C3130047,75470.92297204114,154073.1905480517,0,0
604,DEBIT,46299.43602480828,C5738707,27102.120498967786,0.0,M7648987,32072.739101863477,78372.17512667176,1,0
682,TRANSFER,94102.48220549511,C6854572,98783.7668337671,4681.284628271998,C3832440,160009.7833656848,254112.26557117992,1,0
534,TRANSFER,48688.57287243225,C4887239,30528.30618523401,0.0,M9993349,66538.13626624216,115226.7091386744,0,0
405,PAYMENT,46315.66526617958,C1668975,34029.60964104795,0.0,C9550323,57376.379558670145,103692.04482484973,1,0
513,CASH_IN,78528.67897019492,C7009536,872.1006683037214,0.0,C9155691,152862.40768584708,231391.086656042,0,0
645,PAYMENT,82175.61140690772,C1132053,64164.85117167758,0.0,C9674003,186827.8876166289,269003.4990235366,0,0
233,PAYMENT,55493.46252068496,C6432561,17959.453214572062,0.0,C4956398,182992.25640215137,238485.71892283633,0,0
524,TRANSFER,18061.801568158033,C5154087,78792.25506808505,60730.453499927025,C4809601,27488.485171435717,45550.28673959375,0,0
346,TRANSFER,46829.047272662196,C7168950,119556.86192351677,72727.81465085458,C6928465,100631.63069385992,147460.6779665221,0,0
46,DEBIT,96810.44304067687,C6727961,73506.38958562339,0.0,M1106371,18574.056745634683,115384.49978631156,0,0
546,DEBIT,75323.32068461459,C1010728,141016.32616706705,65693.00548245246,M1556010,192195.19178127995,267518.5124658946,0,0
78,PAYMENT,81135.1441275253,C6086588,148290.35360787163,67155.20948034633,C3877309,43045.57717536788,124180.72130289319,0,0
730,CASH_OUT,3379.267332042089,C7113223,139321.27747216236,135942.01014012026,C5271988,39485.91495315494,42865.18228519703,0,0
73,CASH_OUT,46839.16031715257,C3315574,187342.71192629964,140503.55160914708,C3152581,177777.1346012959,224616.29491844846,0,0
249,DEBIT,64697.45125238978,C3919798,47458.85539903021,0.0,M4748453,193570.111024393,258267.5622767828,0,0
47,CASH_OUT,83020.26509444467,C9577615,37891.29062299532,0.0,C2223901,139526.45185905133,222546.71695349598,0,0
